fname,1,2,3,lp,stack
d3b2e4ed.wav,Clarinet,Saxophone,Flute,Clarinet,Clarinet
d3b89ad7.wav,Acoustic_guitar,Laughter,Chime,,Acoustic_guitar
d3c6e208.wav,Computer_keyboard,Gunshot_or_gunfire,Knock,,Computer_keyboard
d3c7071b.wav,Acoustic_guitar,Double_bass,Cello,,Acoustic_guitar
d3cb7701.wav,Cello,Violin_or_fiddle,Oboe,,Cello
d3f95efd.wav,Acoustic_guitar,Cello,Trumpet,Acoustic_guitar,Acoustic_guitar
d3fa5fa6.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
d3fd4204.wav,Violin_or_fiddle,Saxophone,Clarinet,,Violin_or_fiddle
d3fe26a1.wav,Harmonica,Squeak,Violin_or_fiddle,,Squeak
d40aa0bb.wav,Applause,Bus,Gunshot_or_gunfire,,Applause
d40b9ebc.wav,Clarinet,Cello,Saxophone,,Clarinet
d40e260e.wav,Trumpet,Applause,Saxophone,Trumpet,Trumpet
d412fb40.wav,Acoustic_guitar,Double_bass,Cello,,Acoustic_guitar
d42fc349.wav,Bass_drum,Knock,Finger_snapping,Bass_drum,Bass_drum
d4363c06.wav,Laughter,Telephone,Cough,,Laughter
d43d08ff.wav,Acoustic_guitar,Computer_keyboard,Clarinet,Acoustic_guitar,Acoustic_guitar
d440c720.wav,Clarinet,Saxophone,Cello,Clarinet,Clarinet
d4411de3.wav,Laughter,Gunshot_or_gunfire,Acoustic_guitar,,Gunshot_or_gunfire
d441f366.wav,Hi-hat,Clarinet,Cello,,Hi-hat
d445d586.wav,Drawer_open_or_close,Bus,Microwave_oven,,Drawer_open_or_close
d4477932.wav,Applause,Gunshot_or_gunfire,Bus,,Applause
d4649ebd.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
d46ef094.wav,Hi-hat,Bass_drum,Snare_drum,,Hi-hat
d46f46a8.wav,Cello,Double_bass,Saxophone,,Cello
d47d17f0.wav,Acoustic_guitar,Violin_or_fiddle,Electric_piano,Acoustic_guitar,Acoustic_guitar
d49051bf.wav,Hi-hat,Shatter,Tearing,,Hi-hat
d495d9a1.wav,Flute,Clarinet,Trumpet,Flute,Flute
d49ffa64.wav,Clarinet,Oboe,Electric_piano,,Clarinet
d4a08f8a.wav,Hi-hat,Trumpet,Flute,,Hi-hat
d4a84eee.wav,Acoustic_guitar,Electric_piano,Cello,Acoustic_guitar,Acoustic_guitar
d4a9c21e.wav,Clarinet,Saxophone,Cello,Clarinet,Clarinet
d4ad4ca9.wav,Drawer_open_or_close,Microwave_oven,Knock,,Drawer_open_or_close
d4b11bd7.wav,Microwave_oven,Drawer_open_or_close,Fireworks,,Microwave_oven
d4b15d81.wav,Clarinet,Trumpet,Flute,Clarinet,Clarinet
d4bb46ea.wav,Gong,Acoustic_guitar,Cello,Gong,Gong
d4bc266e.wav,Bass_drum,Double_bass,Knock,,Bass_drum
d4bf3fb3.wav,Laughter,Harmonica,Acoustic_guitar,Laughter,Laughter
d4c3c292.wav,Bass_drum,Snare_drum,Hi-hat,Bass_drum,Bass_drum
d4ceedda.wav,Gong,Meow,Chime,,Gong
d4cffb09.wav,Cello,Double_bass,Drawer_open_or_close,,Cello
d4d395ee.wav,Laughter,Telephone,Chime,,Laughter
d4e0f124.wav,Saxophone,Meow,Laughter,Saxophone,Saxophone
d4e15f25.wav,Telephone,Harmonica,Acoustic_guitar,,Telephone
d4f79522.wav,Hi-hat,Tambourine,Keys_jangling,,Hi-hat
d4f87191.wav,Cough,Cello,Violin_or_fiddle,,Cough
d4fd9545.wav,Saxophone,Violin_or_fiddle,Trumpet,,Violin_or_fiddle
d5050e6f.wav,Acoustic_guitar,Laughter,Chime,Acoustic_guitar,Acoustic_guitar
d50cf0d9.wav,Acoustic_guitar,Laughter,Writing,Acoustic_guitar,Acoustic_guitar
d51c38d9.wav,Acoustic_guitar,Gunshot_or_gunfire,Computer_keyboard,,Gunshot_or_gunfire
d5353608.wav,Clarinet,Trumpet,Saxophone,Clarinet,Clarinet
d53b1b89.wav,Violin_or_fiddle,Cello,Acoustic_guitar,,Violin_or_fiddle
d53eaa18.wav,Hi-hat,Shatter,Violin_or_fiddle,,Hi-hat
d53f0766.wav,Trumpet,Oboe,Saxophone,Trumpet,Trumpet
d5479db2.wav,Gunshot_or_gunfire,Fireworks,Cello,Gunshot_or_gunfire,Gunshot_or_gunfire
d5486a44.wav,Microwave_oven,Gunshot_or_gunfire,Fireworks,,Microwave_oven
d54a7a6d.wav,Clarinet,Cello,Oboe,Clarinet,Clarinet
d5517596.wav,Clarinet,Trumpet,Flute,Clarinet,Clarinet
d5563166.wav,Computer_keyboard,Gunshot_or_gunfire,Trumpet,,Computer_keyboard
d55cb268.wav,Trumpet,Violin_or_fiddle,Saxophone,,Trumpet
d561817b.wav,Bass_drum,Knock,Flute,Bass_drum,Bass_drum
d56374c5.wav,Bass_drum,Knock,Flute,Bass_drum,Bass_drum
d5637720.wav,Keys_jangling,Writing,Squeak,,Keys_jangling
d5654d60.wav,Hi-hat,Gunshot_or_gunfire,Trumpet,,Hi-hat
d58a7f38.wav,Writing,Keys_jangling,Shatter,,Writing
d58e462a.wav,Bass_drum,Knock,Oboe,Bass_drum,Bass_drum
d590eee3.wav,Clarinet,Cello,Flute,Clarinet,Clarinet
d593d06a.wav,Telephone,Bark,Meow,Telephone,Telephone
d593ed57.wav,Hi-hat,Gunshot_or_gunfire,Finger_snapping,,Hi-hat
d59f59fc.wav,Saxophone,Trumpet,Flute,,Saxophone
d5a4304f.wav,Fart,Gunshot_or_gunfire,Bass_drum,,Fart
d5a90c14.wav,Shatter,Hi-hat,Squeak,Shatter,Shatter
d5ab8880.wav,Electric_piano,Acoustic_guitar,Gong,,Electric_piano
d5b326f6.wav,Telephone,Meow,Laughter,,Telephone
d5c8c534.wav,Hi-hat,Trumpet,Bass_drum,,Hi-hat
d5d5cc87.wav,Cello,Saxophone,Squeak,,Cello
d5da6270.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
d5dc7885.wav,Bus,Laughter,Saxophone,,Bus
d5de51f7.wav,Acoustic_guitar,Writing,Knock,Acoustic_guitar,Acoustic_guitar
d5e04458.wav,Acoustic_guitar,Violin_or_fiddle,Saxophone,Acoustic_guitar,Acoustic_guitar
d5e4260b.wav,Bass_drum,Double_bass,Knock,Bass_drum,Bass_drum
d5ea3aac.wav,Trumpet,Clarinet,Violin_or_fiddle,Trumpet,Trumpet
d5f0276f.wav,Flute,Clarinet,Oboe,Flute,Flute
d5f037a5.wav,Acoustic_guitar,Glockenspiel,Electric_piano,Acoustic_guitar,Acoustic_guitar
d5f544d1.wav,Fireworks,Gunshot_or_gunfire,Cello,,Gunshot_or_gunfire
d5f8a25d.wav,Laughter,Telephone,Squeak,,Telephone
d5fef875.wav,Knock,Gunshot_or_gunfire,Bass_drum,,Knock
d6055d26.wav,Bus,Microwave_oven,Bass_drum,Bus,Bus
d618ccf7.wav,Cello,Clarinet,Double_bass,,Cello
d6246760.wav,Knock,Bass_drum,Fireworks,,Knock
d63fe4b7.wav,Fart,Bark,Knock,,Fart
d64a2353.wav,Fart,Writing,Cough,,Fart
d658d729.wav,Shatter,Cowbell,Finger_snapping,,Shatter
d66d5451.wav,Trumpet,Saxophone,Cello,Trumpet,Trumpet
d66e7ce6.wav,Bark,Fart,Gunshot_or_gunfire,,Fart
d67637cd.wav,Flute,Clarinet,Cello,Flute,Flute
d676d37c.wav,Fart,Gunshot_or_gunfire,Bass_drum,,Fart
d6773793.wav,Clarinet,Saxophone,Electric_piano,,Clarinet
d6830a38.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
d6897ca2.wav,Gunshot_or_gunfire,Bus,Gong,,Gunshot_or_gunfire
d69a204d.wav,Flute,Clarinet,Bass_drum,Flute,Flute
d6a01dcc.wav,Gunshot_or_gunfire,Fart,Bus,,Gunshot_or_gunfire
d6a4d0b2.wav,Clarinet,Oboe,Violin_or_fiddle,Clarinet,Clarinet
d6a55abc.wav,Hi-hat,Violin_or_fiddle,Trumpet,,Hi-hat
d6ab0226.wav,Hi-hat,Trumpet,Clarinet,,Hi-hat
d6ab45cd.wav,Cello,Bass_drum,Violin_or_fiddle,,Cello
d6afd652.wav,Snare_drum,Hi-hat,Bass_drum,,Snare_drum
d6b294c3.wav,Bass_drum,Cough,Shatter,,Cough
d6b9a3dd.wav,Squeak,Meow,Oboe,Squeak,Squeak
d6bd4f62.wav,Trumpet,Clarinet,Flute,Trumpet,Trumpet
d6c150c6.wav,Writing,Tearing,Squeak,,Writing
d6ce35f0.wav,Clarinet,Saxophone,Oboe,Clarinet,Clarinet
d6e43745.wav,Trumpet,Knock,Squeak,,Squeak
d6e5aa58.wav,Flute,Applause,Clarinet,Flute,Flute
d6e5ff07.wav,Clarinet,Trumpet,Flute,Clarinet,Clarinet
d6ea15c3.wav,Gong,Finger_snapping,Hi-hat,,Gong
d6eabf1e.wav,Squeak,Telephone,Scissors,Squeak,Squeak
d6f00331.wav,Trumpet,Oboe,Clarinet,Trumpet,Trumpet
d6f0bc86.wav,Clarinet,Violin_or_fiddle,Saxophone,Clarinet,Clarinet
d6fc0503.wav,Bus,Applause,Squeak,Bus,Bus
d6fea745.wav,Gong,Cello,Electric_piano,,Gong
d6fee802.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
d7042a7a.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
d710558e.wav,Acoustic_guitar,Bus,Laughter,Acoustic_guitar,Acoustic_guitar
d71590b1.wav,Bus,Acoustic_guitar,Writing,,Bus
d71693ef.wav,Bus,Gunshot_or_gunfire,Saxophone,Bus,Bus
d72fb928.wav,Trumpet,Flute,Saxophone,Trumpet,Trumpet
d73100be.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
d739bfe8.wav,Bass_drum,Knock,Gunshot_or_gunfire,Bass_drum,Bass_drum
d73f4f11.wav,Saxophone,Clarinet,Oboe,Saxophone,Saxophone
d740ed81.wav,Acoustic_guitar,Gong,Bass_drum,Acoustic_guitar,Acoustic_guitar
d74a2f49.wav,Acoustic_guitar,Gong,Cello,Acoustic_guitar,Acoustic_guitar
d74d8ad3.wav,Flute,Clarinet,Trumpet,Flute,Flute
d77b0d9a.wav,Flute,Saxophone,Trumpet,Flute,Flute
d798f941.wav,Computer_keyboard,Knock,Scissors,,Computer_keyboard
d7aac3b5.wav,Acoustic_guitar,Chime,Gong,Acoustic_guitar,Acoustic_guitar
d7ac2cec.wav,Bass_drum,Knock,Flute,Bass_drum,Bass_drum
d7ad2694.wav,Squeak,Harmonica,Violin_or_fiddle,,Squeak
d7ad7cda.wav,Glockenspiel,Chime,Gong,,Glockenspiel
d7b3fe53.wav,Keys_jangling,Tambourine,Scissors,,Keys_jangling
d7b4492c.wav,Trumpet,Saxophone,Clarinet,Trumpet,Trumpet
d7b4abcc.wav,Bass_drum,Knock,Flute,Bass_drum,Bass_drum
d7b731c9.wav,Applause,Clarinet,Bass_drum,,Applause
d7c490ec.wav,Hi-hat,Tearing,Snare_drum,,Hi-hat
d7ca48a2.wav,Bass_drum,Knock,Double_bass,,Bass_drum
d7ca9b0c.wav,Hi-hat,Bass_drum,Harmonica,,Hi-hat
d7d0fb51.wav,Bass_drum,Gunshot_or_gunfire,Knock,,Bass_drum
d7d90bb2.wav,Acoustic_guitar,Laughter,Burping_or_eructation,Acoustic_guitar,Acoustic_guitar
d7dbe619.wav,Computer_keyboard,Fart,Scissors,,Computer_keyboard
d7dd4152.wav,Clarinet,Saxophone,Flute,Clarinet,Clarinet
d7e3f1f9.wav,Applause,Drawer_open_or_close,Gunshot_or_gunfire,,Applause
d7e886f9.wav,Hi-hat,Tambourine,Shatter,,Hi-hat
d7ef47aa.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
d7f6b1d6.wav,Cello,Double_bass,Saxophone,,Cello
d7fe1e4f.wav,Acoustic_guitar,Telephone,Bus,Acoustic_guitar,Acoustic_guitar
d80b2fa9.wav,Trumpet,Hi-hat,Clarinet,Trumpet,Trumpet
d80e3d8e.wav,Gunshot_or_gunfire,Fireworks,Bass_drum,,Gunshot_or_gunfire
d80fd609.wav,Shatter,Keys_jangling,Bass_drum,Shatter,Shatter
d8111873.wav,Clarinet,Saxophone,Oboe,Clarinet,Clarinet
d816f5ab.wav,Clarinet,Flute,Saxophone,Clarinet,Clarinet
d82f77f5.wav,Computer_keyboard,Acoustic_guitar,Bass_drum,,Computer_keyboard
d8308d44.wav,Chime,Telephone,Microwave_oven,,Chime
d833a5d3.wav,Clarinet,Trumpet,Oboe,Clarinet,Clarinet
d8343470.wav,Cello,Trumpet,Clarinet,,Cello
d835b7ea.wav,Bark,Electric_piano,Gong,,Electric_piano
d838c1ac.wav,Hi-hat,Bass_drum,Flute,,Hi-hat
d83e5489.wav,Bass_drum,Cough,Shatter,,Cough
d84358f2.wav,Harmonica,Violin_or_fiddle,Chime,Harmonica,Harmonica
d84c7dba.wav,Clarinet,Microwave_oven,Saxophone,Clarinet,Clarinet
d850c5a3.wav,Acoustic_guitar,Chime,Gong,Acoustic_guitar,Acoustic_guitar
d8544a7d.wav,Flute,Saxophone,Clarinet,Flute,Flute
d8580062.wav,Squeak,Scissors,Applause,Squeak,Squeak
d86a398c.wav,Clarinet,Trumpet,Saxophone,Clarinet,Clarinet
d86acdda.wav,Double_bass,Cello,Bass_drum,,Double_bass
d86b82d4.wav,Tearing,Squeak,Harmonica,,Tearing
d86d62ff.wav,Hi-hat,Tearing,Harmonica,,Hi-hat
d875119a.wav,Flute,Clarinet,Gong,Flute,Flute
d8769e8f.wav,Acoustic_guitar,Gong,Chime,,Acoustic_guitar
d877cbff.wav,Double_bass,Cello,Knock,,Double_bass
d87a86fc.wav,Telephone,Laughter,Squeak,,Telephone
d88c0e0c.wav,Bass_drum,Knock,Flute,Bass_drum,Bass_drum
d89486f1.wav,Computer_keyboard,Writing,Scissors,,Computer_keyboard
d895dff8.wav,Acoustic_guitar,Gong,Double_bass,Acoustic_guitar,Acoustic_guitar
d896f6f1.wav,Bark,Telephone,Chime,,Telephone
d8a5405f.wav,Double_bass,Electric_piano,Acoustic_guitar,,Double_bass
d8a754e9.wav,Clarinet,Trumpet,Saxophone,Clarinet,Clarinet
d8afda0d.wav,Trumpet,Clarinet,Violin_or_fiddle,Trumpet,Trumpet
d8b15042.wav,Squeak,Drawer_open_or_close,Snare_drum,,Squeak
d8bd5749.wav,Hi-hat,Cowbell,Snare_drum,,Hi-hat
d8d76db1.wav,Bass_drum,Gunshot_or_gunfire,Tambourine,,Bass_drum
d8ea011f.wav,Clarinet,Trumpet,Oboe,Clarinet,Clarinet
d8f15190.wav,Cello,Double_bass,Clarinet,,Cello
d8f8c95d.wav,Trumpet,Bass_drum,Applause,Trumpet,Trumpet
d8fc7213.wav,Trumpet,Saxophone,Flute,Trumpet,Trumpet
d8fcc6a7.wav,Tearing,Writing,Drawer_open_or_close,Tearing,Tearing
d8fe1b6e.wav,Gunshot_or_gunfire,Tearing,Shatter,Gunshot_or_gunfire,Gunshot_or_gunfire
d9009c5c.wav,Clarinet,Cello,Bass_drum,Clarinet,Clarinet
d906c3e1.wav,Finger_snapping,Fireworks,Glockenspiel,,Finger_snapping
d90d0204.wav,Fireworks,Gunshot_or_gunfire,Cello,,Fireworks
d919a80d.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
d91a7905.wav,Clarinet,Saxophone,Oboe,,Clarinet
d91b8e49.wav,Hi-hat,Harmonica,Bass_drum,,Hi-hat
d91dba15.wav,Hi-hat,Tearing,Gunshot_or_gunfire,,Hi-hat
d9218f57.wav,Tearing,Gunshot_or_gunfire,Fart,Tearing,Tearing
d922f831.wav,Microwave_oven,Drawer_open_or_close,Fireworks,,Microwave_oven
d9259bbb.wav,Trumpet,Clarinet,Applause,Trumpet,Trumpet
d928a076.wav,Gunshot_or_gunfire,Fart,Snare_drum,,Gunshot_or_gunfire
d928a8eb.wav,Flute,Trumpet,Violin_or_fiddle,Flute,Flute
d92a9087.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
d92c5d94.wav,Cello,Clarinet,Trumpet,,Cello
d936a525.wav,Violin_or_fiddle,Snare_drum,Saxophone,,Violin_or_fiddle
d944b9a8.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
d9557f08.wav,Gong,Double_bass,Cello,,Gong
d964545f.wav,Flute,Oboe,Bass_drum,Flute,Flute
d9653e7e.wav,Double_bass,Electric_piano,Cello,,Electric_piano
d96b7874.wav,Clarinet,Saxophone,Trumpet,Clarinet,Clarinet
d974ee07.wav,Bass_drum,Knock,Double_bass,,Bass_drum
d97de818.wav,Oboe,Saxophone,Flute,,Oboe
d9807c36.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
d99a8622.wav,Clarinet,Snare_drum,Trumpet,Clarinet,Clarinet
d9a5b7d9.wav,Shatter,Gunshot_or_gunfire,Hi-hat,,Shatter
d9a83bf5.wav,Shatter,Tambourine,Keys_jangling,,Shatter
d9b09d65.wav,Laughter,Squeak,Fart,,Laughter
d9b156f5.wav,Bass_drum,Telephone,Gunshot_or_gunfire,,Bass_drum
d9bc06ac.wav,Clarinet,Saxophone,Oboe,,Clarinet
d9d2b215.wav,Clarinet,Saxophone,Trumpet,Clarinet,Clarinet
d9d3e12d.wav,Gunshot_or_gunfire,Bass_drum,Fireworks,,Gunshot_or_gunfire
d9d900ab.wav,Bass_drum,Flute,Knock,Bass_drum,Bass_drum
d9f1ae39.wav,Trumpet,Violin_or_fiddle,Saxophone,Trumpet,Trumpet
da04151b.wav,Bass_drum,Knock,Gunshot_or_gunfire,Bass_drum,Bass_drum
da099b55.wav,Shatter,Tambourine,Keys_jangling,,Shatter
da0a9d6d.wav,Telephone,Harmonica,Shatter,,Telephone
da0d5d08.wav,Acoustic_guitar,Electric_piano,Cello,Acoustic_guitar,Acoustic_guitar
da17ee67.wav,Bass_drum,Finger_snapping,Hi-hat,Bass_drum,Bass_drum
da1817e3.wav,Bass_drum,Double_bass,Gunshot_or_gunfire,Bass_drum,Bass_drum
da22f5bd.wav,Squeak,Meow,Laughter,,Squeak
da2450d3.wav,Acoustic_guitar,Gong,Violin_or_fiddle,Acoustic_guitar,Acoustic_guitar
da25f8e0.wav,Knock,Hi-hat,Gunshot_or_gunfire,Knock,Knock
da303aa2.wav,Saxophone,Violin_or_fiddle,Flute,,Saxophone
da33f9e9.wav,Clarinet,Saxophone,Violin_or_fiddle,,Clarinet
da37cfed.wav,Bass_drum,Flute,Hi-hat,Bass_drum,Bass_drum
da3eab73.wav,Gunshot_or_gunfire,Shatter,Tearing,,Gunshot_or_gunfire
da42c621.wav,Trumpet,Flute,Saxophone,Trumpet,Trumpet
da44f7c9.wav,Laughter,Acoustic_guitar,Chime,,Laughter
da49415f.wav,Bus,Fireworks,Gunshot_or_gunfire,Bus,Bus
da4e599a.wav,Cello,Double_bass,Saxophone,,Cello
da505864.wav,Cello,Saxophone,Acoustic_guitar,,Cello
da5150cb.wav,Cello,Violin_or_fiddle,Gong,,Cello
da543326.wav,Cello,Saxophone,Violin_or_fiddle,,Cello
da5a29ad.wav,Acoustic_guitar,Computer_keyboard,Telephone,Acoustic_guitar,Acoustic_guitar
da721a86.wav,Bass_drum,Acoustic_guitar,Telephone,,Acoustic_guitar
da8343ce.wav,Flute,Clarinet,Cello,Flute,Flute
da85954b.wav,Fart,Bass_drum,Laughter,,Fart
da909377.wav,Cello,Double_bass,Clarinet,,Cello
da90a6e2.wav,Bus,Laughter,Tearing,,Bus
da92ab09.wav,Bass_drum,Violin_or_fiddle,Knock,Bass_drum,Bass_drum
da9a50f7.wav,Flute,Clarinet,Oboe,Flute,Flute
da9a9ff0.wav,Clarinet,Oboe,Flute,Clarinet,Clarinet
da9d6156.wav,Flute,Clarinet,Violin_or_fiddle,Flute,Flute
daa8a24d.wav,Acoustic_guitar,Electric_piano,Double_bass,,Electric_piano
daac3475.wav,Flute,Oboe,Harmonica,Flute,Flute
daad94be.wav,Microwave_oven,Telephone,Bass_drum,,Microwave_oven
daad9815.wav,Cello,Trumpet,Clarinet,,Cello
dab17521.wav,Shatter,Scissors,Gunshot_or_gunfire,,Shatter
dac1b2d3.wav,Bass_drum,Knock,Gunshot_or_gunfire,Bass_drum,Bass_drum
dac44872.wav,Fart,Meow,Squeak,Fart,Fart
dac96815.wav,Trumpet,Saxophone,Oboe,Trumpet,Trumpet
dace0b32.wav,Bass_drum,Double_bass,Knock,Bass_drum,Bass_drum
dad459c3.wav,Cowbell,Bass_drum,Snare_drum,,Cowbell
dae114af.wav,Acoustic_guitar,Glockenspiel,Telephone,Acoustic_guitar,Acoustic_guitar
dae64e3d.wav,Bass_drum,Knock,Double_bass,,Knock
daf07ccf.wav,Laughter,Bark,Cough,Laughter,Laughter
daf97535.wav,Fireworks,Squeak,Chime,,Fireworks
db059e4f.wav,Violin_or_fiddle,Cello,Saxophone,,Violin_or_fiddle
db0af034.wav,Flute,Oboe,Saxophone,Flute,Flute
db12f269.wav,Burping_or_eructation,Computer_keyboard,Writing,,Burping_or_eructation
db1526e3.wav,Knock,Fireworks,Gunshot_or_gunfire,,Knock
db2866d3.wav,Glockenspiel,Gunshot_or_gunfire,Scissors,,Glockenspiel
db2e1839.wav,Violin_or_fiddle,Squeak,Gong,,Violin_or_fiddle
db30bd58.wav,Squeak,Harmonica,Fart,Squeak,Squeak
db3dd8f6.wav,Acoustic_guitar,Gong,Glockenspiel,Acoustic_guitar,Acoustic_guitar
db3fabc3.wav,Violin_or_fiddle,Cello,Gong,Violin_or_fiddle,Violin_or_fiddle
db417d32.wav,Bus,Fireworks,Gunshot_or_gunfire,Bus,Bus
db434d06.wav,Violin_or_fiddle,Saxophone,Clarinet,Violin_or_fiddle,Violin_or_fiddle
db460a3c.wav,Acoustic_guitar,Writing,Telephone,Acoustic_guitar,Acoustic_guitar
db4819d3.wav,Telephone,Harmonica,Violin_or_fiddle,,Telephone
db545010.wav,Bass_drum,Tambourine,Finger_snapping,Bass_drum,Bass_drum
db5b43b4.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
db662201.wav,Cowbell,Glockenspiel,Tambourine,,Cowbell
db6eeff8.wav,Violin_or_fiddle,Saxophone,Squeak,,Violin_or_fiddle
db7392aa.wav,Fart,Shatter,Tearing,,Fart
db77fbeb.wav,Acoustic_guitar,Cello,Saxophone,Acoustic_guitar,Acoustic_guitar
db7c4924.wav,Trumpet,Applause,Saxophone,Trumpet,Trumpet
db808587.wav,Acoustic_guitar,Computer_keyboard,Knock,Acoustic_guitar,Acoustic_guitar
db850cb9.wav,Flute,Saxophone,Bass_drum,Flute,Flute
db8daded.wav,Double_bass,Cello,Knock,,Double_bass
db8fb7dd.wav,Meow,Oboe,Saxophone,Meow,Meow
db9c9d9f.wav,Clarinet,Saxophone,Trumpet,,Clarinet
dbbe1219.wav,Gunshot_or_gunfire,Laughter,Bus,,Gunshot_or_gunfire
dbc7d342.wav,Acoustic_guitar,Clarinet,Gong,Acoustic_guitar,Acoustic_guitar
dbc94176.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
dbcbff2f.wav,Computer_keyboard,Telephone,Writing,,Telephone
dbcc5eea.wav,Clarinet,Oboe,Saxophone,,Clarinet
dbd3145c.wav,Clarinet,Trumpet,Oboe,Clarinet,Clarinet
dbd4e519.wav,Clarinet,Trumpet,Bus,Clarinet,Clarinet
dbd90236.wav,Cello,Clarinet,Trumpet,,Cello
dbdd3d82.wav,Acoustic_guitar,Cello,Saxophone,,Acoustic_guitar
dbde9242.wav,Cowbell,Finger_snapping,Burping_or_eructation,,Cowbell
dbe270aa.wav,Acoustic_guitar,Cello,Double_bass,Acoustic_guitar,Acoustic_guitar
dbeac039.wav,Flute,Saxophone,Clarinet,Flute,Flute
dc04ecd7.wav,Computer_keyboard,Writing,Applause,,Computer_keyboard
dc0d3c17.wav,Flute,Harmonica,Saxophone,Flute,Flute
dc16466b.wav,Trumpet,Clarinet,Applause,Trumpet,Trumpet
dc164a3a.wav,Acoustic_guitar,Laughter,Cowbell,,Acoustic_guitar
dc1792aa.wav,Computer_keyboard,Knock,Microwave_oven,,Computer_keyboard
dc195447.wav,Acoustic_guitar,Electric_piano,Gong,Acoustic_guitar,Acoustic_guitar
dc1dc06d.wav,Fireworks,Gunshot_or_gunfire,Snare_drum,,Gunshot_or_gunfire
dc20d66c.wav,Gunshot_or_gunfire,Bass_drum,Knock,,Gunshot_or_gunfire
dc2879c7.wav,Clarinet,Flute,Saxophone,,Clarinet
dc2ad03e.wav,Drawer_open_or_close,Knock,Squeak,,Drawer_open_or_close
dc390dcd.wav,Clarinet,Flute,Trumpet,Clarinet,Clarinet
dc5896a3.wav,Bass_drum,Knock,Cello,Bass_drum,Bass_drum
dc64686e.wav,Violin_or_fiddle,Trumpet,Flute,Violin_or_fiddle,Violin_or_fiddle
dc6912e5.wav,Flute,Violin_or_fiddle,Oboe,Flute,Flute
dc694e50.wav,Clarinet,Acoustic_guitar,Gong,Clarinet,Clarinet
dc6a94c9.wav,Acoustic_guitar,Harmonica,Telephone,,Acoustic_guitar
dc755aa1.wav,Bass_drum,Finger_snapping,Flute,Bass_drum,Bass_drum
dc7614ee.wav,Hi-hat,Oboe,Violin_or_fiddle,,Hi-hat
dc79743b.wav,Hi-hat,Tearing,Shatter,,Hi-hat
dc7b18cd.wav,Fart,Squeak,Snare_drum,Fart,Fart
dc8291bc.wav,Flute,Clarinet,Oboe,Flute,Flute
dc8b26b0.wav,Fart,Bass_drum,Burping_or_eructation,,Fart
dc9b398e.wav,Clarinet,Flute,Trumpet,Clarinet,Clarinet
dca18b4d.wav,Fart,Burping_or_eructation,Telephone,,Fart
dca5d770.wav,Clarinet,Trumpet,Oboe,Clarinet,Clarinet
dcaaa99a.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
dcafd797.wav,Flute,Saxophone,Harmonica,Flute,Flute
dcba9f5f.wav,Bass_drum,Gunshot_or_gunfire,Computer_keyboard,Bass_drum,Bass_drum
dcbe0c07.wav,Flute,Saxophone,Trumpet,Flute,Flute
dcc0fca6.wav,Gunshot_or_gunfire,Fart,Tearing,,Gunshot_or_gunfire
dcc30284.wav,Trumpet,Applause,Cello,Trumpet,Trumpet
dcc64d9b.wav,Bass_drum,Knock,Gunshot_or_gunfire,Bass_drum,Bass_drum
dcc656bb.wav,Flute,Saxophone,Trumpet,Flute,Flute
dcc66cc1.wav,Acoustic_guitar,Double_bass,Cello,Acoustic_guitar,Acoustic_guitar
dccb8aa5.wav,Flute,Violin_or_fiddle,Oboe,Flute,Flute
dcd294f8.wav,Clarinet,Trumpet,Bass_drum,Clarinet,Clarinet
dcd6a50c.wav,Squeak,Gunshot_or_gunfire,Fireworks,,Squeak
dce36540.wav,Telephone,Gong,Saxophone,Telephone,Telephone
dce53e37.wav,Clarinet,Flute,Oboe,Clarinet,Clarinet
dce7173f.wav,Gunshot_or_gunfire,Gong,Bass_drum,,Gunshot_or_gunfire
dceaa645.wav,Saxophone,Meow,Violin_or_fiddle,Saxophone,Saxophone
dcfb254c.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
dd07144f.wav,Saxophone,Violin_or_fiddle,Cough,Saxophone,Saxophone
dd159e43.wav,Cello,Gong,Double_bass,,Cello
dd287d31.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
dd33a977.wav,Cello,Double_bass,Flute,,Cello
dd3650f9.wav,Flute,Saxophone,Cello,Flute,Flute
dd3e691c.wav,Flute,Clarinet,Bass_drum,Flute,Flute
dd4754be.wav,Double_bass,Cello,Acoustic_guitar,,Double_bass
